logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Travessa Santa Rita,,Ponta Negra,Natal,RN,59090-525,-35.17118489144892,-5.89389497688687
Travessa Santa Rita,,Alecrim,Natal,RN,59031-222,-35.213536042440055,-5.799746201265226
Vila Santa Rita,,Nova Descoberta,Natal,RN,59075-244,-35.201599999999985,-5.82863999999995
Rua Santa Rita de Cássia,,Felipe Camarão,Natal,RN,59072-175,-35.24864943997475,-5.829079332492114
Rua Santa Rita de Cássia,,Nossa Senhora da Apresentação,Natal,RN,59114-115,-35.264068680278555,-5.753154099424275
Travessa Santa Rita de Cássia,,Planalto,Natal,RN,59073-178,-35.255089921529915,-5.862134960881491
Travessa Santa Rosa,,Planalto,Natal,RN,59073-075,-35.26040492824298,-5.848454961482645
Travessa Santa Rosa,,Nossa Senhora da Apresentação,Natal,RN,59114-098,-35.267114893192016,-5.754684955233095
Vila Santa Rosa,,Igapó,Natal,RN,59104-203,-35.267114893192016,-5.754684955233095
Rua Santa Sara,,Nossa Senhora da Apresentação,Natal,RN,59115-676,-35.27812494210811,-5.744214952338588
Rua Santa Sofia,,Felipe Camarão,Natal,RN,59074-020,-35.25450725749827,-5.822212723241407
Travessa Santa Teresa,,Planalto,Natal,RN,59073-085,-35.255274910133,-5.850364966713997
1ª Vila Santa Tereza,,Dix-Sept Rosado,Natal,RN,59052-180,-35.215850041814065,-5.799490020517027
2ª Vila Santa Tereza,,Dix-Sept Rosado,Natal,RN,59052-181,-35.215944846646835,-5.799435705385899
Rua Santa Tereza D'Ávila,,Candelária,Natal,RN,59065-670,-35.218690169038084,-5.8332248071662605
Rua Santa Tereza,,Quintas,Natal,RN,59050-180,-35.2350149281486,-5.806974955278903
Rua Santa Tereza,,Bom Pastor,Natal,RN,59060-032,-35.23431662687225,-5.807928223926832
Travessa Santa Terezinha,,Planalto,Natal,RN,59073-600,-35.255274910133,-5.850364966713997
Vila Santa Terezinha,,Tirol,Natal,RN,59020-170,-35.215944846646835,-5.799435705385899
Vila Santa Terezinha,,Alecrim,Natal,RN,59031-290,-35.215944846646835,-5.799435705385899
Vila Santa Terezinha,,Potengi,Natal,RN,59124-009,-35.245720317477264,-5.753825171856615
Travessa Santa Toronto,,Planalto,Natal,RN,59073-162,-35.2573599085479,-5.861689944687157
Rua Santa Verônica,,Felipe Camarão,Natal,RN,59074-550,-35.24583877573735,-5.828743689444447
Rua Santa Vitória,,Pajuçara,Natal,RN,59133-095,-35.23396991437019,-5.72755495585853
Travessa Santa Vitória,,Lagoa Azul,Natal,RN,59129-495,-35.23396991437019,-5.72755495585853
Rua Santa Vitória do Palmar,,Neópolis,Natal,RN,59088-370,-35.20588696196304,-5.8740609724023045
Rua Santa Zita,,Pajuçara,Natal,RN,59123-340,-35.236819999999966,-5.736699999999928
Rua Santa Zita,,Nossa Senhora da Apresentação,Natal,RN,59115-097,-35.28711999999996,-5.727389999999957
Rua Santa Águeda,,Pajuçara,Natal,RN,59123-510,-35.236819999999966,-5.736699999999928
Travessa Santa Águeda,,Nossa Senhora da Apresentação,Natal,RN,59115-588,-35.268054923633144,-5.749239966156537
Rua Santa Úrsula,,Pajuçara,Natal,RN,59123-255,-35.24066990485447,-5.744789950896418
Rua Santaluz,,Potengi,Natal,RN,59120-660,-35.248334903851315,-5.7550699570007
Rua Santana,,Nossa Senhora da Apresentação,Natal,RN,59114-668,-35.28024020570037,-5.729823823433607
Rua Santana,,Nossa Senhora da Apresentação,Natal,RN,59114-008,-35.28024020570037,-5.729823823433607
Travessa Santana,,Nossa Senhora da Apresentação,Natal,RN,59115-557,-35.277402032168446,-5.729536275158425
Vila Santana,,Nordeste,Natal,RN,59042-252,-35.22335490455076,-5.805634940418244
Vila Santana,,Alecrim,Natal,RN,59037-375,-35.22335490455076,-5.805634940418244
Vila Santana,,Igapó,Natal,RN,59104-236,-35.22335490455076,-5.805634940418244
Vila Santana,,Nova Descoberta,Natal,RN,59056-503,-35.201599999999985,-5.82863999999995
Rua Santana da Boa Vista,,Neópolis,Natal,RN,59088-365,-35.206249912831126,-5.873974964895268
Rua Santana de Ipanema,,Neópolis,Natal,RN,59086-230,-35.2092899033843,-5.865569948621825
Rua Santana do Livramento,,Lagoa Azul,Natal,RN,59139-345,-35.27039924067009,-5.734911102143448
Rua Santana dos Parnaíbas,,Lagoa Azul,Natal,RN,59139-355,-35.27040349852649,-5.734448447909161
Rua Santanópolis,,Potengi,Natal,RN,59120-100,-35.25030126453076,-5.755357825762011
Avenida Santarém,,Nossa Senhora da Apresentação,Natal,RN,59114-200,-35.27251819262475,-5.754041336368101
Travessa Santarém,,Nossa Senhora da Apresentação,Natal,RN,59114-199,-35.27243991627937,-5.753434962012541
Rua Santiago,,Igapó,Natal,RN,59104-090,-35.251233061863076,-5.774504076408796
Rua Santiago,,Felipe Camarão,Natal,RN,59072-050,-35.24451057751646,-5.8215265654992585
Vila Santiago,,Quintas,Natal,RN,59042-180,-35.23243726780757,-5.8005069079271205
Rua Santina da Silva,,Ponta Negra,Natal,RN,59090-615,-35.165219910054105,-5.888939951960438
Rua Santo Abdenes,,Pajuçara,Natal,RN,59123-190,-35.236403411628274,-5.747727405980277
Rua Santo Adolfo,,Lagoa Azul,Natal,RN,59139-305,-35.271570888345025,-5.735485167692998
Rua Santo Afonso,,Cidade Alta,Natal,RN,59025-733,-35.21310980853048,-5.787122507820204
Travessa Santo Afonso,,Cidade Alta,Natal,RN,59025-735,-35.21405587347827,-5.787393347556323
1ª Travessa Santo Agostinho,,Igapó,Natal,RN,59104-241,-35.25479248976227,-5.77200689286187
2ª Travessa Santo Agostinho,,Igapó,Natal,RN,59104-242,-35.25475686790742,-5.771897423839652
3ª Travessa Santo Agostinho,,Igapó,Natal,RN,59104-243,-35.25479248976227,-5.77200689286187
4ª Travessa Santo Agostinho,,Igapó,Natal,RN,59104-325,-35.25475686790742,-5.771897423839652
Rua Santo Agostinho,,Lagoa Azul,Natal,RN,59139-745,-35.2607473813675,-5.770011116365394
Rua Santo Agostinho,,Igapó,Natal,RN,59104-240,-35.2607473813675,-5.770011116365394
Rua Santo Agostinho,,Candelária,Natal,RN,59065-650,-35.2202798776423,-5.8321249605306065
Travessa Santo Agostinho,,Igapó,Natal,RN,59104-540,-35.2607473813675,-5.770011116365394
Vila Santo Agostinho,,Igapó,Natal,RN,59104-530,-35.2607473813675,-5.770011116365394
Vila Santo Agostinho,,Nova Descoberta,Natal,RN,59056-431,-35.201599999999985,-5.82863999999995
Rua Santo Alto,,Potengi,Natal,RN,59108-220,-35.25471185032124,-5.763694530436069
Rua Santo Amaro,,Cidade Nova,Natal,RN,59072-620,-35.24130254197074,-5.836567417315342
Rua Santo Amaro,,Quintas,Natal,RN,59035-520,-35.22931564222169,-5.801187587871985
Travessa Santo Amaro,,Quintas,Natal,RN,59035-526,-35.22942989842474,-5.801684968546816
Rua Santo André,,Ponta Negra,Natal,RN,59090-680,-35.1664499543451,-5.889554953151176
Rua Santo André,,Dix-Sept Rosado,Natal,RN,59052-290,-35.22912201051347,-5.806281607125627
Rua Santo André,,Alecrim,Natal,RN,59031-178,-35.21781991478885,-5.806124967432638
Rua Santo André,,Potengi,Natal,RN,59110-640,-35.1664499543451,-5.889554953151176
Vila Santo André,,Nova Descoberta,Natal,RN,59056-411,-35.201599999999985,-5.82863999999995
Travessa Santo Anselmo,,Planalto,Natal,RN,59073-268,-35.2573599085479,-5.861689944687157
Vila Santo Antônio 2,,Alecrim,Natal,RN,59037-811,-35.22772531201144,-5.799568919030497
2ª Travessa Santo Antônio,,Dix-Sept Rosado,Natal,RN,59054-056,-35.22328890778331,-5.807876001574189
Rua Santo Antônio,,Quintas,Natal,RN,59035-528,-35.22757992857488,-5.799489957652746
Rua Santo Antônio,,Cidade Alta,Natal,RN,59025-520,-35.20932199598976,-5.78764130694471
Rua Santo Antônio,,Rocas,Natal,RN,59010-270,-35.20014553095015,-5.773159005596329
Rua Santo Antônio,,Pajuçara,Natal,RN,59125-470,-35.25002993422096,-5.736074950888785
Rua Santo Antônio,,Pitimbu,Natal,RN,59067-835,-35.22128718961307,-5.867611469616898
Rua Santo Antônio,,Ponta Negra,Natal,RN,59090-275,-35.165023229352755,-5.889041582396189
Rua Santo Antônio,,Pajuçara,Natal,RN,59123-345,-35.25002993422096,-5.736074950888785
Rua Santo Antônio,,Guarapes,Natal,RN,59074-827,-35.271509257340036,-5.845287304891425
Rua Santo Antônio,,Lagoa Azul,Natal,RN,59139-558,-35.25002993422096,-5.736074950888785
Rua Santo Antônio,,Planalto,Natal,RN,59073-225,-35.24901991488832,-5.853954956798795
Travessa Santo Antônio,,Nossa Senhora da Apresentação,Natal,RN,59115-157,-35.27411491390043,-5.75192997034263
Travessa Santo Antônio,,Pajuçara,Natal,RN,59133-126,-35.24953069654289,-5.7358767563511925
Travessa Santo Antônio,,Rocas,Natal,RN,59010-275,-35.20050901370148,-5.772849323773146
Travessa Santo Antônio,,Dix-Sept Rosado,Natal,RN,59054-050,-35.22294405068626,-5.807516607812794
Travessa Santo Antônio,,Lagoa Nova,Natal,RN,59054-576,-35.21660990324645,-5.807059947777098
Travessa Santo Antônio,,Planalto,Natal,RN,59073-283,-35.24901991488832,-5.853954956798795
Travessa Santo Antônio,,Igapó,Natal,RN,59106-114,-35.2724671537127,-5.766501808465496
Vila Santo Antônio,,Dix-Sept Rosado,Natal,RN,59054-055,-35.22286494040064,-5.807749946046506
Vila Santo Antônio,,Igapó,Natal,RN,59104-224,-35.2724671537127,-5.766501808465496
Vila Santo Antônio,,Nova Descoberta,Natal,RN,59075-104,-34.93373880353362,-7.999743066918024
Vila Santo Antônio,,Quintas,Natal,RN,59040-510,-35.22757992857488,-5.799489957652746
Vila Santo Antônio,,Alecrim,Natal,RN,59030-357,-35.22757992857488,-5.799489957652746
Vila Santo Antônio,,Ponta Negra,Natal,RN,59090-492,-35.165023229352755,-5.889041582396189
Rua Santo Antônio de Pádua,,Igapó,Natal,RN,59104-100,-35.25359092247044,-5.773534381037023
1ª Travessa Santo Apolo,,Dix-Sept Rosado,Natal,RN,59054-131,-35.229267199848756,-5.811853282820896
2ª Travessa Santo Apolo,,Dix-Sept Rosado,Natal,RN,59052-136,-35.22930320298787,-5.81196263355357
3ª Travessa Santo Apolo,,Dix-Sept Rosado,Natal,RN,59052-137,-35.22926112590982,-5.811855282632538
Rua Santo Apolo,,Dix-Sept Rosado,Natal,RN,59054-130,-35.22638255688863,-5.813004559374145
Travessa Santo Apolo,,Dix-Sept Rosado,Natal,RN,59054-135,-35.22587492374046,-5.813594961452111
Vila Santo Apolo,,Dix-Sept Rosado,Natal,RN,59054-132,-35.22587492374046,-5.813594961452111
Rua Santo Cristo,,Pajuçara,Natal,RN,59133-304,-35.234128432388516,-5.738728646134667
Travessa Santo Eduardo,,Planalto,Natal,RN,59073-081,-35.2573599085479,-5.861689944687157
Rua Santo Elias,,Pajuçara,Natal,RN,59125-350,-35.24321598072718,-5.736298042769806
Travessa Santo Eloy,,Nossa Senhora da Apresentação,Natal,RN,59114-154,-35.28711999999996,-5.727389999999957
Rua Santo Euzébio,,Ponta Negra,Natal,RN,59090-585,-35.17459139866138,-5.8892599379310795
Rua Santo Euzébio,,Felipe Camarão,Natal,RN,59072-240,-35.251814902411695,-5.826409969398007
Rua Santo Expedito,,Planalto,Natal,RN,59073-335,-35.26939373650899,-5.853471658160462
Rua Santo Expedito,,Lagoa Azul,Natal,RN,59139-835,-35.261767550420394,-5.7209888541688665
Travessa Santo Expedito,,Pajuçara,Natal,RN,59123-026,-35.23816689656912,-5.7477221623337105
Travessa Santo Hilário,,Planalto,Natal,RN,59073-113,-35.2517949115726,-5.851324946084681
Rua Santo Inácio,,Rocas,Natal,RN,59010-760,-35.20275989789644,-5.773089959180496
1ª Travessa Santo Inácio de Loyola,,Igapó,Natal,RN,59104-263,-35.25482202628498,-5.771127793733658
3ª Travessa Santo Inácio de Loyola,,Igapó,Natal,RN,59104-266,-35.254837178887286,-5.771123074292523
4ª Travessa Santo Inácio de Loyola,,Igapó,Natal,RN,59104-267,-35.254802944609295,-5.7710131590748075
Rua Santo Inácio de Loyola,,Igapó,Natal,RN,59104-250,-35.26042166463473,-5.769279134986537
Travessa Santo Inácio de Loyola,,Igapó,Natal,RN,59104-252,-35.26042166463473,-5.769279134986537
Vila Santo Inácio de Loyola,,Igapó,Natal,RN,59104-253,-35.26042166463473,-5.769279134986537
2ª Travessa Santo Inácio deLoyola,,Igapó,Natal,RN,59104-264,-35.25478779200699,-5.771017878515943
Travessa Santo Irineu,,Planalto,Natal,RN,59073-119,-35.2573599085479,-5.861689944687157
Rua Santo Ivo,,Lagoa Azul,Natal,RN,59139-315,-35.27138577641362,-5.73521632784113
Avenida Santo Monte,,Potengi,Natal,RN,59120-220,-35.25369487947491,-5.752279956709721
3ª Travessa Santo Onofre,,Planalto,Natal,RN,59073-189,-35.258575011192285,-5.856306574997159
Rua Santo Onofre,,Planalto,Natal,RN,59073-120,-35.25507397683924,-5.8543419816406015
Rua Santo Onofre,,Lagoa Azul,Natal,RN,59139-557,-35.27138577641362,-5.73521632784113
Travessa Santo Onofre,,Planalto,Natal,RN,59073-121,-35.24982994201119,-5.851199950953571
Travessa Santo Tirso,,Felipe Camarão,Natal,RN,59074-554,-35.260254892176135,-5.82453996679957
Rua Santo Ângelo,,Pajuçara,Natal,RN,59123-270,-35.240518108328324,-5.745602602274728
Travessa Santoro,,Felipe Camarão,Natal,RN,59074-452,-35.26491992420746,-5.821259960448955
2ª Vila Santos,,Quintas,Natal,RN,59052-430,-35.22772531201144,-5.799568919030497
Avenida Santos Dumont,,Capim Macio,Natal,RN,59078-200,-35.20626059795157,-5.842477397435852
Travessa Santos Dumont,,Capim Macio,Natal,RN,59078-202,-35.204834870684984,-5.842260304960555
Vila Santos Reis,,Dix-Sept Rosado,Natal,RN,59054-005,-35.22715999999997,-5.804779999999937
Rua Santos,,Lagoa Azul,Natal,RN,59139-750,-35.207109938006425,-5.824904956773345
Travessa Santos,,Felipe Camarão,Natal,RN,59074-325,-35.260254892176135,-5.82453996679957
Vila Santos,,Bom Pastor,Natal,RN,59060-018,-35.22757992857488,-5.799489957652746
Vila Santos,,Quintas,Natal,RN,59035-375,-35.22757992857488,-5.799489957652746
Rua Sapiranga,,Potengi,Natal,RN,59124-590,-35.24828021634376,-5.741948464937214
Rua Sapotizeiro,,Potengi,Natal,RN,59120-410,-35.241759029634956,-5.757941867304691
Rua Sapucaia,,Pitimbu,Natal,RN,59069-570,-35.230504919416504,-5.8820549519183345
Rua Sapé,,Potengi,Natal,RN,59125-130,-35.250484903925326,-5.743424957964301
Rua Saquarema,,Mãe Luiza,Natal,RN,59014-200,-35.19021146973898,-5.789845989476864
Rua Saquarema,,Potengi,Natal,RN,59110-530,-35.256569914173596,-5.750009948736995
Travessa Saragoça,,Felipe Camarão,Natal,RN,59072-412,-35.25111999999996,-5.829109999999957
Rua Sargento Clóvis,,Igapó,Natal,RN,59106-320,-35.27361254322622,-5.7660656656801486
Rua Sargento Geraldo Santana,,Tirol,Natal,RN,59015-235,-35.19657992068518,-5.809159949798676
Rua Sargento João Menezes,,Nossa Senhora da Apresentação,Natal,RN,59115-220,-35.28279690147961,-5.761769990632096
Rua Sargento Ovídio,,Barro Vermelho,Natal,RN,59022-090,-35.206972957229205,-5.799078013025573
Rua Sargento Pedro Alves,,Barro Vermelho,Natal,RN,59022-130,-35.20724991578946,-5.796959943043518
Rua Sargento Wolff,,Tirol,Natal,RN,59015-220,-35.19839002710441,-5.808014912189788
Rua Saturnino Rodrigues,,Felipe Camarão,Natal,RN,59074-327,-35.226862328952556,-5.815351525794649
Rua Saturno,,Igapó,Natal,RN,59106-220,-35.26974060737121,-5.769491694022876
Travessa Savona,,Felipe Camarão,Natal,RN,59074-317,-35.25911989866715,-5.822429948403702
Travessa Saxônia,,Planalto,Natal,RN,59073-455,-35.25286999999997,-5.851879999999937
Rua Scheila Simone,,Nossa Senhora da Apresentação,Natal,RN,59114-737,-35.275965978967626,-5.743824136294738
Rua Seara,,Potengi,Natal,RN,59110-320,-35.25413465000997,-5.753945957545017
Rua Sebastiana Andrade,,Nossa Senhora da Apresentação,Natal,RN,59115-673,-35.27431540983667,-5.752561964995819
Rua Sebastião Barreto,,Neópolis,Natal,RN,59080-480,-35.20934427351372,-5.859766414745074
Travessa Sebastião Barreto,,Neópolis,Natal,RN,59080-481,-35.20978992581824,-5.860844965028043
Rua Sebastião Gomes,,Igapó,Natal,RN,59106-030,-35.27168813005211,-5.766532087227564
Rua Sebastião Gonçalves,,Igapó,Natal,RN,59106-080,-35.27057999999994,-5.76938999999993
Travessa Sebastião Gonçalves,,Igapó,Natal,RN,59106-085,-35.27168813005211,-5.766532087227564
Travessa Sebastião Malaquias,,Quintas,Natal,RN,59035-195,-35.23299488948332,-5.799339963495427
Rua Sebastião Medeiros,,Ponta Negra,Natal,RN,59090-527,-35.1777747766695,-5.887675117046217
Rua Sebastião Pinheiro,,Cidade Nova,Natal,RN,59072-888,-35.232449375749745,-5.834859564364857
Rua Sebastião Pinheiro,,Cidade da Esperança,Natal,RN,59070-720,-35.23129521413395,-5.832881484762919
Rua Sebastião Pinto,,Nova Descoberta,Natal,RN,59056-430,-35.19969732735538,-5.818109133241304
Rua Sebastião Rosa,,Nossa Senhora da Apresentação,Natal,RN,59114-136,-35.27385582912738,-5.738295882672517
Travessa Sebastião Zuza de Matos,,Neópolis,Natal,RN,59084-372,-35.21021712473148,-5.8590606206350335
Rua Segundo Wanderley,,Alecrim,Natal,RN,59030-050,-35.211369097865145,-5.793464774487051
Rua Segundo Wanderley,,Barro Vermelho,Natal,RN,59030-335,-35.209422206000184,-5.795646297487386
Rua Segundo de Medeiros,,Lagoa Azul,Natal,RN,59139-570,-35.27289976533583,-5.731517017381644
Rua Segóia,,Pitimbu,Natal,RN,59067-490,-35.2302659359774,-5.86355934054828
Travessa Segóvia,,Felipe Camarão,Natal,RN,59072-313,-35.25111999999996,-5.829109999999957
Vila Seis de Julho,,Alecrim,Natal,RN,59037-702,-35.20930999999996,-5.7911099999999465
Travessa Seixal,,Felipe Camarão,Natal,RN,59074-152,-35.26552492997867,-5.824614963878233
Vila Selma,,Igapó,Natal,RN,59104-232,-35.27057999999994,-5.76938999999993
Travessa Sembiú,,Pajuçara,Natal,RN,59125-334,-35.24165409083988,-5.732853370418008
Avenida Senador Carlos Alberto,,Nossa Senhora da Apresentação,Natal,RN,59114-185,-35.27453663757599,-5.738076366171686
Rua Senador Carlos Alberto,,Potengi,Natal,RN,59108-295,-35.25745990465276,-5.76425495127414
Rua Senador Carlos Alberto,,Lagoa Azul,Natal,RN,59139-412,-35.27012491844134,-5.731184948576235
Rua Senador Carlos Alberto de Souza,,Planalto,Natal,RN,59073-153,-35.27012491844134,-5.731184948576235
Via Costeira Senador Dinarte Medeiros Mariz,,Mãe Luiza,Natal,RN,59014-002,-35.18399995966478,-5.794953623990234
Via Costeira Senador Dinarte Medeiros Mariz,,Ponta Negra,Natal,RN,59090-002,-35.18089132630786,-5.863304508987322
Via Costeira Senador Dinarte Medeiros Mariz,,Parque das Dunas,Natal,RN,59089-700,-35.18294999999995,-5.828889999999944
Rua Senador Georgino Avelino,,Barro Vermelho,Natal,RN,59022-630,-35.206518344287296,-5.803698272179879
Praça Senador Guerra,,Cidade Alta,Natal,RN,59025-510,-35.20996999999994,-5.786529999999971
Rua Senador Jessé Pinto Freire,,Lagoa Nova,Natal,RN,59076-650,-35.21024592128641,-5.832703001187915
Travessa Senador José Arimatéia,,Cidade Nova,Natal,RN,59072-541,-35.2425499238272,-5.8288749613933675
Rua Senador José Ferreira de Souza,,Candelária,Natal,RN,59064-520,-35.21371021985702,-5.837201200921337
2ª Travessa Senador José de Arimateia,,Cidade Nova,Natal,RN,59072-542,-35.2425499238272,-5.8288749613933675
Rua Senador José de Arimatéia,,Cidade Nova,Natal,RN,59072-540,-35.24367090096124,-5.8296877114427925
Praça Senador João Câmara,,Ribeira,Natal,RN,59012-160,-35.202274920978724,-5.776399951789713
Rua Senador Manoel Vilaça,,Felipe Camarão,Natal,RN,59074-011,-35.25062991085025,-5.8261749617877285
Rua Senador Nabuco de Araújo,,Pajuçara,Natal,RN,59131-070,-35.2463340528552,-5.733358431830111
Rua Senador Otávio Mangabeira,,Barro Vermelho,Natal,RN,59030-380,-35.21064516160767,-5.796900345733198
Rua Senador Robert Kennedy,,Quintas,Natal,RN,59035-030,-35.235372385236865,-5.801550305512103
Travessa Senador Robert Kennedy,,Quintas,Natal,RN,59035-440,-35.23515154451878,-5.800819784630628
Avenida Senador Salgado Filho,,Tirol,Natal,RN,59015-000,-35.20407971492917,-5.8102093513176944
Avenida Senador Salgado Filho 1718,,Tirol,Natal,RN,59022-900,-35.2040465029733,-5.809540377009686
Avenida Senador Salgado Filho,,Tirol,Natal,RN,59022-000,-35.20407971492917,-5.8102093513176944
Avenida Senador Salgado Filho,1705,Lagoa Nova,Natal,RN,59056-000,-35.206660039353494,-5.817560020749255
Avenida Senador Salgado Filho 2860,,Lagoa Nova,Natal,RN,59075-900,-35.21253502694335,-5.833015048084932
Avenida Senador Salgado Filho s/n,,Lagoa Nova,Natal,RN,59064-901,-35.205169592306746,-5.812968940050933
Avenida Senador Salgado Filho s/n,,Lagoa Nova,Natal,RN,59064-904,-35.205169592306746,-5.812968940050933
Avenida Senador Salgado Filho 3000,,Lagoa Nova,Natal,RN,59078-900,-35.21180191186116,-5.837196104593566
Avenida Senador Salgado Filho,1937,Lagoa Nova,Natal,RN,59076-000,-35.21254531769756,-5.833280015930338
Avenida Senador Salgado Filho,2380,Lagoa Nova,Natal,RN,59075-000,-35.21254699380307,-5.83315566721185
Avenida Senador Salgado Filho,2123,Capim Macio,Natal,RN,59078-000,-35.20681439946975,-5.848950098748761
Avenida Senador Salgado Filho 2233,,Capim Macio,Natal,RN,59078-901,-35.20686990036562,-5.848826641059768
Avenida Senador Salgado Filho,3369,Capim Macio,Natal,RN,59080-000,-35.20968217838352,-5.842285495195977
Avenida Senador Salgado Filho,2880,Candelária,Natal,RN,59064-000,-35.211420038347796,-5.838570015429781
Avenida Senador Salgado Filho 3700,,Candelária,Natal,RN,59064-905,-35.21083513537667,-5.840449753960504
Avenida Senador Salgado Filho 2234,,Candelária,Natal,RN,59064-900,-35.21093547945951,-5.840121054586254
Avenida Senador Salgado Filho,2898,Candelária,Natal,RN,59066-800,-35.211773771285166,-5.837269703720904
Avenida Senador Salgado Filho,4503,Neópolis,Natal,RN,59086-000,-35.21422691816329,-5.8613346425710775
Travessa Senador Salgado Filho,,Candelária,Natal,RN,59064-741,-35.21046426570911,-5.847856363022532
Rua Senador Teotônio Vilela,,Ponta Negra,Natal,RN,59090-460,-35.1752453355549,-5.881647575992627
Rua Senador Vergueiro,,Pitimbu,Natal,RN,59069-720,-35.24283993767706,-5.843449959458525
Rua Senhor do Bonfim,,Potengi,Natal,RN,59120-000,-35.24945992289551,-5.757774964793484
Rua Senhor dos Passos,,Planalto,Natal,RN,59073-251,-35.25534577625291,-5.8572453481459235
Avenida Senny Fialho,,Pajuçara,Natal,RN,59122-537,-35.23147788249692,-5.743879602986089
Rua Senzala,,Lagoa Azul,Natal,RN,59139-260,-35.265847539446206,-5.732187765200365
Rua Serafim José Pinheiro de Souza,,Lagoa Azul,Natal,RN,59139-555,-35.272390964072216,-5.728273515253061
Avenida Sergipe,,Igapó,Natal,RN,59104-170,-35.25343927171721,-5.770551094102196
Rua Sergipe,,Neópolis,Natal,RN,59080-230,-35.20641989484696,-5.856059935622879
Rua Sergipe,,Ponta Negra,Natal,RN,59090-020,-35.182962013697086,-5.866284697640394
Rua Seridó,,Petrópolis,Natal,RN,59020-010,-35.19864031356789,-5.7837414059946965
Vila Seridó,,Igapó,Natal,RN,59104-294,-35.19864031356789,-5.7837414059946965
Avenida Seringueiras,,Nossa Senhora da Apresentação,Natal,RN,59115-650,-35.280861370305125,-5.755329461921966
Rua Serquiz Elias,,Ponta Negra,Natal,RN,59090-600,-35.17529491576147,-5.882684956715764
Rua Serra Acaraí,,Pitimbu,Natal,RN,59068-040,-35.238479923102304,-5.8634099740830266
Rua Serra Bonita,,Pitimbu,Natal,RN,59068-080,-35.24011892589778,-5.8619646787132345
Rua Serra Camapuã,,Pitimbu,Natal,RN,59068-100,-35.243885250072495,-5.858220171864885
Rua Serra Formosa,,Pitimbu,Natal,RN,59068-140,-35.24398360735299,-5.858273906451977
Rua Serra Geral,,Potengi,Natal,RN,59127-110,-35.250524972887085,-5.75083996962213
Rua Serra Macaé,,Pitimbu,Natal,RN,59068-090,-35.24110073183707,-5.861257239615232
Rua Serra Negra,,Potengi,Natal,RN,59129-660,-35.255575065834265,-5.749303278424689
Rua Serra da Canastra,,Potengi,Natal,RN,59127-230,-35.25407357149612,-5.749085046318599
Rua Serra da Cantareira,,Nossa Senhora da Apresentação,Natal,RN,59114-310,-35.27378794311382,-5.758846162536446
Rua Serra da Colina,,Planalto,Natal,RN,59073-277,-54.629635167754934,-20.44825877776913
Rua Serra da Esperança,,Potengi,Natal,RN,59127-490,-35.25129493104819,-5.750739949639296
Rua Serra da Jurema,,Pitimbu,Natal,RN,59068-150,-35.24588936108495,-5.85548090702948
Rua Serra da Mantiqueira,,Potengi,Natal,RN,59127-220,-35.2530949028456,-5.749224962549853
Rua Serra da Raiz,,Pitimbu,Natal,RN,59068-120,-35.24196062862001,-5.860360945617769
Rua Serra da Saudade,,Pitimbu,Natal,RN,59068-110,-35.241148653032184,-5.861114555016335
Rua Serra da Tijuca,,Potengi,Natal,RN,59127-210,-35.25345494749651,-5.749469965579678
Rua Serra das Araras,,Pitimbu,Natal,RN,59068-050,-35.23911069012494,-5.862858119790729
Rua Serra das Cruzes,,Pitimbu,Natal,RN,59068-060,-35.239214986248406,-5.862959346070252
Rua Serra de Caparaó,,Potengi,Natal,RN,59127-670,-35.25656488503169,-5.747469959662979
Rua Serra de Martins,,Potengi,Natal,RN,59127-440,-35.2563049203047,-5.7481299716737695
Rua Serra de Santana,,Potengi,Natal,RN,59127-400,-35.25560330134208,-5.7481177766819
1ª Travessa Serra do Araguaia,,Potengi,Natal,RN,59127-011,-35.24754777093374,-5.753649566815511
2ª Travessa Serra do Araguaia,,Potengi,Natal,RN,59127-012,-35.24747957966869,-5.753742126199521
Rua Serra do Araguaia,,Potengi,Natal,RN,59127-010,-35.24858910441959,-5.7516715754171495
Travessa Serra do Araguaia,,Potengi,Natal,RN,59127-013,-35.246829482433135,-5.752984760641342
Rua Serra do Botucatu,,Potengi,Natal,RN,59127-130,-35.25216994703038,-5.750679915472122
Rua Serra do Bujari,,Pitimbu,Natal,RN,59068-190,-35.24566400086146,-5.856336995963484
Rua Serra do Cachimbo,,Potengi,Natal,RN,59127-150,-35.25002993422096,-5.749639950576068
Rua Serra do Caturité,,Pitimbu,Natal,RN,59068-180,-35.2456560517547,-5.856507635679964
Rua Serra do Doutor,,Potengi,Natal,RN,59127-460,-35.255659890945836,-5.748724961070685
Rua Serra do Espinhaço,,Potengi,Natal,RN,59127-240,-35.25438985310854,-5.748801599607625
Rua Serra do Imeri,,Potengi,Natal,RN,59127-680,-35.25471990241424,-5.748799958149341
Rua Serra do Japi,,Pitimbu,Natal,RN,59068-070,-35.239487500099,-5.861695637209592
Rua Serra do Mar,,Potengi,Natal,RN,59127-450,-35.255984941150984,-5.748419964568882
Rua Serra do Maracaju,,Potengi,Natal,RN,59127-120,-35.25166989548674,-5.7499699670588456
Rua Serra do Mel,,Pitimbu,Natal,RN,59068-170,-35.24479277295264,-5.857314791494097
Rua Serra do Navio,,Potengi,Natal,RN,59127-690,-35.24983991647598,-5.750994969043411
