logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua Ares,,Alto do Sumaré,Mossoró,RN,59632-189,-37.3422294,-5.2343495
Rua das Gardênias,,Jardim Planalto,Parnamirim,RN,59155-335,-35.2565381,-5.9229775999999985
Rua Hugo Abel Tartari,,Loteamento Residencial Novo Mundo,Campinas,SP,13058-301,-47.17753219999999,-22.950971300000003
Rua Projetada Oito,,Vida Nova,Parnamirim,RN,59147-290,-35.2560503,-5.9322154000000005
Avenida Ouro Preto,,Nova Parnamirim,Parnamirim,RN,59150-020,-35.2124299,-5.8720351
Rua Santa Cláudia,,Nova Esperança,Parnamirim,RN,59144-764,-35.29054779999999,-5.944626
Rua Nicácio Ferreira Cavalcante,,Alto do Sumaré,Mossoró,RN,59632-305,-37.336276700000006,-5.2350528
Rua Lopes Bastos,,Ilha de Santa Luzia,Mossoró,RN,59625-090,-37.3369961,-5.2020498
Rua Flores das Acácias,,Jardins,São Gonçalo do Amarante,RN,59293-594,-35.3060389,-5.750541200000001
Rua Arminda Pereira de Albuquerque,,Centro,São Gonçalo do Amarante,RN,59291-694,-35.335296500000005,-5.7930779999999995
Rua Jardins Itália,,Nova Esperança,Parnamirim,RN,59144-804,-35.29524070000001,-5.945607900000001
Avenida Benjamin Soares Cardoso,,Santa Delmira,Mossoró,RN,59616-650,-37.3649977,-5.1406573999999985
Rua do Girassol,,Pium (Distrito Litoral),Parnamirim,RN,59160-615,-35.1626266,-5.9478627
Rua Natal Graciotin,,Três Fronteiras,Foz do Iguaçu,PR,85855-588,-54.59020030000001,-25.589799199999998
Rua São Rafael,,Emaús,Parnamirim,RN,59148-360,-35.237007,-5.8917947
Rua Pedra do Indaiá,,Nova Parnamirim,Parnamirim,RN,59151-166,-35.20852360000001,-5.8763117
Rua Cícero Manuel Francisco,,Vida Nova,Parnamirim,RN,59147-380,-35.2738876,-5.8955807999999985
Marginal BR-406,,Jardins,São Gonçalo do Amarante,RN,59294-214,-35.3060885,-5.756165999999999
Rua Leopoldo Queirós Teixeira,,Novo Buritizal,Macapá,AP,68904-020,-51.084429799999995,0.0177073
Rua Zélia Rodrigues Rocha Bezerra,,Presidente Costa e Silva,Mossoró,RN,59625-627,-37.320511100000004,-5.204697400000001
Rua Sebastiana Gurgel Praxedes,,Santo Antônio,Mossoró,RN,59621-535,-37.3407985,-5.160392799999999
Rua Josefa Ribeiro Monteiro,,Emaús,Parnamirim,RN,59149-170,-35.2542157,-5.9446693
Avenida São Luiz,,Amarante,São Gonçalo do Amarante,RN,59296-578,-35.2722013,-5.7723512
Rua Augusto Gomes da Silva,,Santa Delmira,Mossoró,RN,59616-087,-37.3686987,-5.1472928
Rua Sandoval Cavalcanti,,Nova Parnamirim,Parnamirim,RN,59152-750,-35.2095261,-5.8901566
Rua Adrião Duarte Dória,,Olho D'agua,São Gonçalo do Amarante,RN,59295-138,-35.328873,-5.785278799999999
Rua dos Jucas,,Presidente Costa e Silva,Mossoró,RN,59625-590,-37.3194831,-5.2119879000000005
Rua Sebastiana Constância da Silva,,Rosa dos Ventos,Parnamirim,RN,59142-170,-35.2824162,-5.9287573999999985
Rua Lucas Gabriel,,Vale do Sol,Parnamirim,RN,59143-100,-35.2756106,-5.9311037
Rua Maísa,,Abolição,Mossoró,RN,59617-712,-37.364024900000004,-5.1580892999999985
Rua Valdemar Vicente Ferreira,,Dom Jaime Câmara,Mossoró,RN,59628-440,-37.32180220000001,-5.2248053
Rua Três Corações,,Nova Parnamirim,Parnamirim,RN,59150-120,-35.213773100000004,-5.8729315999999985
Rua Parque Camaquã,,Nova Esperança,Parnamirim,RN,59144-124,-35.2780325,-5.940208900000001
Rua Antônio Ferreira Néo,,Alto de São Manoel,Mossoró,RN,59628-230,-37.32823079999999,-5.2152639
Avenida Ruben Bento Alves,1745.0,Interlagos,Caxias do Sul,RS,95052-105,-51.1675711,-29.151963800000004
Rua José Dutra de Souza,,Santo Antônio,Mossoró,RN,59621-642,-37.3380058,-5.1663125
Rua Alzeneide Lopes do Rego,,Bela Vista,Mossoró,RN,59612-064,-37.36589229999999,-5.1675303
Rua Vingt Rosado,,Presidente Costa e Silva,Mossoró,RN,59625-625,-37.2998784,-5.205091099999999
Rua José Luiz de Souza Filho,,Jardins,São Gonçalo do Amarante,RN,59293-333,-35.304942600000004,-5.7433562999999985
Rua Vicente Pedro da Costa,,Alto do Sumaré,Mossoró,RN,59632-066,-37.3348935,-5.2162180000000005
,,,Rio Pardo,RS,96640-000,-52.3760424,-29.9844196
Rua Antônio Francisco das Chagas,,Pirangi do Norte (Distrito Litoral),Parnamirim,RN,59161-600,-35.1245148,-5.979574700000001
Rua Buriti,,Amarante,São Gonçalo do Amarante,RN,59296-647,-35.2718791,-5.774560500000001
Rua Largo do Criciúma,,Amarante,São Gonçalo do Amarante,RN,59296-587,-35.27104540000001,-5.7711853
Travessa da Comunidade,,Novo Amarante,São Gonçalo do Amarante,RN,59296-397,-35.275541499999996,-5.7699362
Rua Rolo Eufrásio,,Abolição,Mossoró,RN,59612-540,-37.3583705,-5.1647764
Rua Pastor João Soares da Silva,,Santa Terezinha,São Gonçalo do Amarante,RN,59291-183,-35.3354026,-5.783355999999999
Rua Joana Maria da Conceição,,Aeroporto,Mossoró,RN,59607-793,-37.367175200000005,-5.2022996
Rua Parque das Brisas,,Alto do Sumaré,Mossoró,RN,59634-082,-37.326654299999994,-5.2414567000000005
Rua Francisco Bauduíno,,Boa Vista,Mossoró,RN,59605-065,-37.3576272,-5.1922706
Rua Caminho das Lagoas,,Cajupiranga,Parnamirim,RN,59156-238,-35.2470104,-5.9387682999999996
Rua Nadime Ackel,,Vila Nhocune,São Paulo,SP,03563-070,-46.4905065,-23.544733899999997
Rua Vinte e Seis,,Cajupiranga,Parnamirim,RN,59157-253,-35.253103499999995,-5.9460555
Rua da Pérola,,Parque de Exposições,Parnamirim,RN,59146-566,-35.263208500000005,-5.8971684999999985
Avenida Jardim Europa,,Alto do Sumaré,Mossoró,RN,59632-230,-37.3395102,-5.2323792000000005
Rua Presidente Tancredo Neves,,Santa Tereza,Parnamirim,RN,59142-410,-35.291216799999994,-5.9360542
Rua Clara Nunes,,Abolição,Mossoró,RN,59614-110,-37.3594078,-5.1603031999999995
Rua Severino Amorim,,Vale do Sol,Parnamirim,RN,59143-230,-35.269578700000004,-5.929940999999999
Avenida Presidente Dutra,,Ilha de Santa Luzia,Mossoró,RN,59625-000,-37.3384261,-5.2015867
Avenida Planalto Central,,Guajiru,São Gonçalo do Amarante,RN,59290-577,-35.3078686,-5.758096
Rua Capitão Martinho Machado,,Centro,Parnamirim,RN,59140-300,-35.2638636,-5.920067100000002
Rua Pedro Velho,,Vida Nova,Parnamirim,RN,59147-385,-35.2198553,-6.4360028
Rua Dedé Chatim,,Nova Betânia,Mossoró,RN,59607-040,-37.357760999999996,-5.1857882
Rua Manoel Caetano,,Golandim,São Gonçalo do Amarante,RN,59295-823,-35.2847691,-5.7722386
Rua Coronel Solon Andrade,,Dom Jaime Câmara,Mossoró,RN,59628-590,-37.317580799999995,-5.2302629000000005
Rua Melo Franco,,Centro,Mossoró,RN,59600-165,-37.346495000000004,-5.189173599999999
Rua Lucília Soares De Lima,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-454,-35.313478,-5.7803435
Rua Antônio Pereira Pinto,,Planalto Treze de Maio,Mossoró,RN,59633-370,-37.3286119,-5.224328499999999
Rua Delmiro Rocha,,Alto de São Manoel,Mossoró,RN,59625-170,-37.3331738,-5.2043767
Rua Manoel Carlos de França,,Passagem de Areia,Parnamirim,RN,59145-096,-35.2814856,-5.9093303
Rua João Soares,,Rincão,Mossoró,RN,59626-520,-37.307684,-5.1978985999999985
Rua Santa Ângela,,Nova Esperança,Parnamirim,RN,59144-738,-35.2904356,-5.9412113
Rua Jardim Magnólia,,Alto do Sumaré,Mossoró,RN,59634-036,-37.326076799999996,-5.2374410000000005
Rua Jardins Mônaco,,Nova Esperança,Parnamirim,RN,59144-798,-35.2938208,-5.945559299999998
Rua Maria Petronila Tomé da Silva,,Santo Antônio,Mossoró,RN,59622-020,-37.3466763,-5.184291900000002
Rua Luiz Gonzaga,,Centro,São Gonçalo do Amarante,RN,59291-667,-35.333703299999996,-5.794833100000001
Rua Maria do Socorro de Azevedo Machado,,Guajiru,São Gonçalo do Amarante,RN,59290-069,-35.30628069999999,-5.758753599999999
Rua Maria Cristina de Medeiros,,Rincão,Mossoró,RN,59630-480,-37.30428089999999,-5.1909383999999985
Rua Francisco Laurindo Pereira,,Santa Delmira,Mossoró,RN,59616-697,-37.3547836,-5.152968599999999
Rua Aeroporto de Corumbá,,Emaús,Parnamirim,RN,59149-296,-35.2440826,-5.8821569
Rua Campo Limpo,,Cajupiranga,Parnamirim,RN,59156-765,-35.259945200000004,-5.9430703000000005
Avenida Marechal Floriano Peixoto,,Centro,Campina Grande,PB,58400-180,-35.8844244,-7.2196544000000005
Rua Eugênia de Melo,,Aeroporto,Mossoró,RN,59607-074,-37.3694948,-5.198229299999999
Rua Alberto Maranhão,,Golandim,São Gonçalo do Amarante,RN,59296-111,-35.281924,-5.7725867
Rua José Egiberto Fernandes,,Abolição,Mossoró,RN,59617-300,-37.36984260000001,-5.1488189
Avenida Maria de Fátima Magalhaes,,Guajiru,São Gonçalo do Amarante,RN,59290-185,-35.3107752,-5.7588095
Rua Marechal Francisco de Moura,,Botafogo,Rio de Janeiro,RJ,22260-140,-43.193427500000006,-22.949363100000003
,,,Catolé do Rocha,PB,58884-000,-37.683333000000005,-6.316667
Rua Raimundo Carlos de Oliveira,,Alto de São Manoel,Mossoró,RN,59625-199,-37.3291922,-5.2051417
Praça Rafael Fernandes,,Centro,Mossoró,RN,59600-030,-37.34127120000001,-5.1937517999999985
Rua da Consolação,,Emaús,Parnamirim,RN,59148-610,-35.2387144,-5.8791866
Rua Principal s/n,,Piau,Tibau do Sul,RN,59178-972,-35.1330664,-6.2352095
,,,Bom Jesus da Lapa,BA,47600-000,-43.41723030000001,-13.2521231
Rua Tabelião Aoem Menescal,,Santo Antônio,Mossoró,RN,59621-647,-37.3353615,-5.1634348
Rua Jonaldo Matias de Oliveira,,Bela Parnamirim,Parnamirim,RN,59142-695,-35.2834984,-5.9179149
Avenida João XXIII,,Santos Reis,Parnamirim,RN,59141-030,-35.2689882,-5.9190476
Rua Francinete Paulina Azevedo,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59298-075,-35.3082117,-5.7848144999999995
Rua Alexandre César Cavalcanti,,Jardins,São Gonçalo do Amarante,RN,59293-678,-35.3069595,-5.745371599999999
Rua Antônio de Macedo Soares,899.0,Campo Belo,São Paulo,SP,04607-000,-46.6762259,-23.6232287
Rua Belém,,Rosa dos Ventos,Parnamirim,RN,59142-110,-35.282534600000005,-5.925979799999999
Rua Curitiba,,Alto do Sumaré,Mossoró,RN,59633-640,-37.335230100000004,-5.2267211
Rua São José,,Jardim Lola,São Gonçalo do Amarante,RN,59296-871,-35.250417999999996,-5.7778602999999995
1ª Travessa do Estudante,,Nova Betânia,Mossoró,RN,59603-202,-37.3509761,-5.1833623
Rua Campo Comprido,,Cajupiranga,Parnamirim,RN,59156-808,-35.2573875,-5.9512379
Rua Rafael Freire,,Santa Delmira,Mossoró,RN,59616-100,-37.356705600000005,-5.1547429000000005
"Rua Domingos Julião Nascimento, s/n - Jucuri / Mossoró",,,Mossoró,RN,59600-990,-37.359122,-5.212446
Rua Presidente Juscelino Kubitschek,,Santa Tereza,Parnamirim,RN,59142-225,-35.2409714,-5.8465718
Rua Capitão Zeta,,Ilha de Santa Luzia,Mossoró,RN,59625-030,-37.33951210000001,-5.19811
Rua Caminho dos Coqueirais,,Cajupiranga,Parnamirim,RN,59156-239,-35.24658970000001,-5.9395752
Rua Valdemar Félix dos Santos,,Mangabeira,João Pessoa,PB,58056-215,-34.844705100000006,-7.172600900000001
Rua São João,,Novo Amarante,São Gonçalo do Amarante,RN,59296-250,-35.2813176,-5.7774209
Rua Sebastião Faustino Torres,,Cajupiranga,Parnamirim,RN,59157-275,-35.2537659,-5.947225700000001
Rua Eucaliptos,,Parque das Árvores,Parnamirim,RN,59154-265,-35.2103234,-5.9140837
Rua Manoel Vicente Ferreira,,Alto do Sumaré,Mossoró,RN,59634-098,-37.3232055,-5.2417574
Rua Nossa Senhora Aparecida,,Golandim,São Gonçalo do Amarante,RN,59295-844,-35.284550700000004,-5.770438700000001
Rua Maria Ester,,Jardins,São Gonçalo do Amarante,RN,59293-162,-35.29805820000001,-5.7465038
Avenida das Orquídeas,,Santa Terezinha,São Gonçalo do Amarante,RN,59290-614,-35.328380700000004,-5.7861148
Rua Areia Branca,,Nova Parnamirim,Parnamirim,RN,59152-515,-35.2041662,-5.8910623
Rua Mestre Pedro Guajiru,,Santa Terezinha,São Gonçalo do Amarante,RN,59291-231,-35.328380700000004,-5.7861148
Rua Rosa Dália,,Dom Jaime Câmara,Mossoró,RN,59628-641,-37.31250670000001,-5.2334819
Rua Boa Esperança,,Jardins,São Gonçalo do Amarante,RN,59293-579,-35.30990269999999,-5.7507117
Rua Maria Ana da Conceição,,Dix-Sept Rosado,Mossoró,RN,59609-010,-37.38462979999999,-5.1929491
Rua Antônia Luiza da Costa,,Aeroporto,Mossoró,RN,59608-015,-37.3698826,-5.1990593
Rua John Lennon,,Jardim Nossa Senhora de Fátima,Jandira,SP,06624-190,-46.909994399999995,-23.550702899999997
Rua do Apontador,,Redenção,Mossoró,RN,59620-470,-37.3496415,-5.139618799999999
Rua Professora Graça Crescêncio,,Santos Reis,Parnamirim,RN,59141-075,-35.272616,-5.9197166
Travessa Jardim Imperial,,Nossa Senhora da Apresentação,Natal,RN,59115-709,,
Travessa Professor Luiz Soares,,Golandim,São Gonçalo do Amarante,RN,59296-081,-35.279580100000004,-5.7698246
Rua Assis Silva,,Santo Antônio,Mossoró,RN,59621-330,-37.3365527,-5.1617586
"Avenida Central, s/n - Santa Rita - Escola Municipal Ver. Ricardo Afonso Lima",,,Extremoz,RN,59575-990,-35.1969336,-5.695794599999999
Rua Maria Mariete Rebouças,,Alto do Sumaré,Mossoró,RN,59633-790,-37.3277948,-5.2293759999999985
Rua Silvanópolis,,Nova Parnamirim,Parnamirim,RN,59150-164,-35.2111173,-5.874308200000001
Rua Padre Pereira,,Nova Parnamirim,Parnamirim,RN,59150-190,-35.213695200000004,-5.874238999999998
,,,Pereiro,CE,63460-000,-38.460721,-6.043627499999999
Rua Pedro Álvares Cabral,,Nova Betânia,Mossoró,RN,59607-415,-37.3605138,-5.1879138
Rua Saturnino Couto,,Abolição,Mossoró,RN,59612-610,-37.3599268,-5.1701405
Rua Sebastião Saraiva,,Aeroporto,Mossoró,RN,59607-300,-37.3691469,-5.1903096
Rua Coronel Antônio Marcelo,,Belenzinho,São Paulo,SP,03054-040,-46.6057841,-23.5428635
Rua Goiás,,Rosa dos Ventos,Parnamirim,RN,59141-630,-35.274395,-5.920241499999999
Rua Costa Filho,,Abolição,Mossoró,RN,59619-190,-37.349133200000004,-5.1760642
Rua Maria do Carmo Brito,,Santa Terezinha,São Gonçalo do Amarante,RN,59291-153,-35.2948099,-5.784457799999998
Rua Sergipe,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-099,-35.3123596,-5.770269799999999
Rua Maria Perdigão,,Santo Antônio,Mossoró,RN,59621-550,-37.341604100000005,-5.1624047
Rua Lírios,,Nova Parnamirim,Parnamirim,RN,59151-485,-35.202637100000004,-5.887397900000001
Rua Nemézio Medeiros da Costa,,Santo Antônio,Mossoró,RN,59622-120,-37.3326721,-5.1626493999999985
Rua Romoaldo Luzia,,Jardins,São Gonçalo do Amarante,RN,59293-171,-35.304094899999996,-5.7509210999999985
Rua Francisco de Assis Almeida,,Bela Vista,Mossoró,RN,59612-119,-37.36778029999999,-5.176306200000001
Rua José Joaquim dos Santos,,Ivoturucaia,Jundiaí,SP,13218-790,-46.8090626,-23.188477300000002
Rodovia BR-304,,Parque de Exposições,Parnamirim,RN,59146-750,-35.2588701,-5.8920683999999985
Rua Maroca Fonseca,,Bugio,Aracaju,SE,49090-190,-37.091246500000004,-10.8927738
Rua Souza Leão,,Lagoa do Mato,Mossoró,RN,59604-350,-37.359718799999996,-5.2069968
Rua Sebastião da Silva Leal,,Mangabeira,João Pessoa,PB,58058-840,-34.8300854,-7.170825400000001
Rua Rio Largo,,Emaús,Parnamirim,RN,59148-683,-35.2388073,-5.881182900000001
Rua Joaquim Izidio Pereira,,Nova Parnamirim,Parnamirim,RN,59150-540,-35.2192172,-5.8781724
Rua Moxoto,,Chácaras Reunidas,São José dos Campos,SP,12238-320,-45.9259642,-23.252404300000002
Praça Manoel Rola,,Pintos,Mossoró,RN,59625-501,-37.30522819999999,-5.1993544
Rua José Luiz Ribeiro,,Golandim,São Gonçalo do Amarante,RN,59295-853,-35.2824209,-5.7704024999999985
Rua Francisco Assunção Sobrinho,,Alto do Sumaré,Mossoró,RN,59633-837,-37.3257692,-5.2172849999999995
Rua Paulo Roberto Pinto,,Nova Parnamirim,Parnamirim,RN,59152-825,-35.2723107,-5.9187093
Rua dos Pinheiros,,Nova Parnamirim,Parnamirim,RN,59152-135,-35.1925216,-5.8940405
Rua Ingazeira,,Nova Parnamirim,Parnamirim,RN,59152-130,-35.1928061,-5.8936252
,,,Potiretama,CE,62990-000,-38.158145899999994,-5.713265199999999
Rua Carpinteiro João Bernardo da Costa,,Santo Antônio,Mossoró,RN,59621-402,-37.3378336,-5.1642265
Rua Falcon,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-336,-35.311654700000005,-5.7819398999999985
Avenida Hildebrando Ribeiro,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-496,-35.307324799999996,-5.7875592000000005
Rua Evaristo de Lima Melo,,Emaús,Parnamirim,RN,59148-285,-35.2384305,-5.8937108
Rua João Ferreira,,Sancho,Recife,PE,50920-650,-34.9580761,-8.0867521
Avenida Alberto Maranhão,,Centro,Mossoró,RN,59600-195,-37.345054100000006,-5.1925450999999985
,,,Guarabira,PB,58200-000,-35.4922422,-6.8512705999999985
Rua do Marlim,,Vida Nova,Parnamirim,RN,59147-450,-35.2679625,-5.901122900000001
Avenida Francisco Mota,,Presidente Costa e Silva,Mossoró,RN,59625-395,-37.3198159,-5.198713
Avenida Centenário,,Cruz das Armas,João Pessoa,PB,58085-300,-34.8901475,-7.1436572
Rua José Nascimento Filho,,Nova Esperança,Parnamirim,RN,59144-273,-35.2813597,-5.9379833
Rua Alberto Bezerra,,Rincão,Mossoró,RN,59626-330,-37.3106239,-5.2010431
Rua Raimundo Barros Cavalcante,,Monte Castelo,Parnamirim,RN,59146-275,-35.263417100000005,-5.9058423
Rua Bela Vista,,Alto de São Manoel,Mossoró,RN,59628-310,-37.325568100000005,-5.2147413
Rua Francisco Moura Filho,,Santa Delmira,Mossoró,RN,59615-200,-37.3547836,-5.152968599999999
Rua Mártires de Uruaçu,,Jardins,São Gonçalo do Amarante,RN,59293-042,-35.29356,-5.827932
Rua do Especialista,,Emaús,Parnamirim,RN,59148-185,-35.2476995,-5.8925998
Rua Caminho das Rocas,,Cajupiranga,Parnamirim,RN,59156-203,-35.2518091,-5.9400821
Rua do Topázio,,Parque de Exposições,Parnamirim,RN,59146-560,-35.262531,-5.8977626
Rua Caminho das Conchas,,Cajupiranga,Parnamirim,RN,59156-210,-35.2513309,-5.9396651999999985
Avenida Pedro Fernandes,,Alto de São Manoel,Mossoró,RN,59628-100,-37.3306162,-5.2117447
Rua Laura Medeiros,,Planalto Treze de Maio,Mossoró,RN,59633-140,-37.32912329999999,-5.2227172999999985
Rua Caminho da Barra,,Cajupiranga,Parnamirim,RN,59156-219,-35.2499378,-5.9403441
Rua Severiano Melo,,Nova Betânia,Mossoró,RN,59607-035,-37.352917,-5.1836895
Rua Irmã Dulce,,Nova Parnamirim,Parnamirim,RN,59150-050,-35.2178902,-5.872227099999999
Rua Vereador Aildo Mendes,,Golandim,São Gonçalo do Amarante,RN,59295-880,-35.282103,-5.770271599999999
Rua Salvador,,Alto do Sumaré,Mossoró,RN,59633-650,-37.3336063,-5.227203299999998
Rua das Haulitas,,Dom Jaime Câmara,Mossoró,RN,59628-507,-37.318160600000006,-5.2295294000000005
Praça Centro Cívico 176,,Centro,Boa Vista,RR,69301-900,-60.67296169999999,2.8197398999999996
Rua Rio das Pedras,,Emaús,Parnamirim,RN,59148-673,-35.238321,-5.8804599999999985
Rua Artur Paraguai,,Presidente Costa e Silva,Mossoró,RN,59628-380,-37.3248131,-5.2125653
Rua Alcino Firmo da Rocha,,Presidente Costa e Silva,Mossoró,RN,59625-646,-37.31569879999999,-5.1980224
Rua Milton Peixoto de Vasconcelos,,Cajupiranga,Parnamirim,RN,59157-170,,
Rua Alexandre Soares do Couto,,Alto de São Manoel,Mossoró,RN,59628-120,-37.329977899999996,-5.2117913
Rua Balduíno Guedes 95,,Dinarte Mariz,Equador,RN,59355-970,-36.7132937,-6.996146799999999
Rua Brazópolis,,Brasília Teimosa,Recife,PE,51010-220,-34.880885,-8.0888954
Rua Antônio José dos Santos,,Regomoleiro,São Gonçalo do Amarante,RN,59298-709,-35.286049299999995,-5.7884261
Rua Francisca da Nóbrega Gurgel,,Dix-Sept Rosado,Mossoró,RN,59609-011,-37.3763102,-5.188732799999999
Rua Rio da Prata,,Emaús,Parnamirim,RN,59148-723,-35.2410252,-5.8835657
Rua dos Eucalíptos,,Anatólia,João Pessoa,PB,58052-060,-34.8438501,-7.1506506
Rua Santa Ana,,Novo Amarante,São Gonçalo do Amarante,RN,59296-410,-35.278330700000005,-5.775778599999999
Rua Dom Alexandre Martins de Carvalho,,Nova Esperança,Parnamirim,RN,59144-848,-35.2834781,-5.9461697000000004
Rua Grécia,,Passagem de Areia,Parnamirim,RN,59145-765,-35.2769327,-5.9101344000000005
Estrada da Barra da Tijuca,1117.0,Itanhangá,Rio de Janeiro,RJ,22641-004,-43.301772,-22.987523
Rua Deca Cabral,,Aeroporto,Mossoró,RN,59607-052,-37.369584,-5.197772799999999
,,,Alto Santo,CE,62970-000,-38.2707613,-5.5189184000000004
Rua Francisco Canindé,,Guajiru,São Gonçalo do Amarante,RN,59290-081,-35.3009526,-5.7439295999999995
Rua Antares,,Parque das Nações,Parnamirim,RN,59158-765,-35.224812799999995,-5.9158152999999984
Rua Adauta Pinheiro,,Nova Betânia,Mossoró,RN,59607-435,-37.3541913,-5.1867405999999985
Rua Modesto Carlos Nogueira,,Jardim Lola,São Gonçalo do Amarante,RN,59296-886,-35.2524026,-5.7788290999999985
Rua João Januário de Carvalho,,Nova Esperança,Parnamirim,RN,59144-320,-35.2811554,-5.9432217000000005
Rua José Barbosa Neto,,São Pedro,Belo Jardim,PE,55155-160,-36.4154487,-8.334429499999999
Rua Presidente Castelo Branco,,Bom Jardim,Mossoró,RN,59618-654,-37.3384414,-5.1742846
Rua Nossa Senhora de Santana,,Santa Terezinha,São Gonçalo do Amarante,RN,59291-195,-35.33087379999999,-5.7853888
Rua Estudante Elizário Gurgel,,Nova Betânia,Mossoró,RN,59607-110,-37.3589139,-5.186485999999999
,,,Missão Velha,CE,63200-000,-39.140261200000005,-7.249680100000001
Rua Jaime de Souza,,Bela Parnamirim,Parnamirim,RN,59142-684,-35.285307200000005,-5.921670100000001
Rua das Carambolas,,Jardim Planalto,Parnamirim,RN,59155-220,-35.253632,-5.925936
Rua Rosimar Fernandes Duarte,,Presidente Costa e Silva,Mossoró,RN,59627-570,-37.28590579999999,-5.2227819
Rua José Luiz de Souza,,Pirangi do Norte (Distrito Litoral),Parnamirim,RN,59161-550,-35.1335327,-5.9706739
Rua Edna Cristina de Andrade,,Rincão,Mossoró,RN,59626-660,-37.3043778,-5.2032941
,,,Araruna,PB,58233-000,-35.74031,-6.531321900000001
Rua Xavier Fernandes,,Alto de São Manoel,Mossoró,RN,59631-130,-37.3415437,-5.2103722999999995
Travessa Xavier Fernandes,,Alto de São Manoel,Mossoró,RN,59631-135,-37.3415437,-5.2103722999999995
Rua Lindevag de Aquino Viana,,Cajupiranga,Parnamirim,RN,59157-260,-35.2484379,-5.940028099999999
Rua das Primaveras,,Jardins,São Gonçalo do Amarante,RN,59293-396,-35.304850200000004,-5.747799
Rua Bela Vista,,Passagem de Areia,Parnamirim,RN,59145-430,-35.2823438,-5.918706999999999
Rua Santa Benedita,,Nova Esperança,Parnamirim,RN,59144-747,-35.2908775,-5.941316899999999
Rua Gustavo Henrique dos Santos,,Guajiru,São Gonçalo do Amarante,RN,59290-237,-35.310784999999996,-5.755386400000001
Rua Lavoisier Maia,,Alto de São Manoel,Mossoró,RN,59628-070,-37.330754600000006,-5.211234200000002
Rua Rio Jordão,,Emaús,Parnamirim,RN,59148-090,-35.242090000000005,-5.8863835999999985
Rua Francisco Pio da Costa,,Belo Horizonte,Mossoró,RN,59604-442,-37.361862,-5.2079472
Rua das Castanholas,,Nova Parnamirim,Parnamirim,RN,59151-665,-35.2013812,-5.8887253
Rua Romeu Leite Rebouças,,Santa Delmira,Mossoró,RN,59615-390,-37.3602136,-5.1499055
Rua Nildo Francisco,,Abolição,Mossoró,RN,59612-780,-37.3581023,-5.1637477999999986
Rua Cadillac,,Santa Júlia,Mossoró,RN,59640-250,-37.3611602,-5.1399301999999985
Rua Vinte e Um de Abril 451,,Centro,Poço Branco,RN,59560-970,-35.658696899999995,-5.6195955
Rua Doutor Fernando Couto,,Doze Anos,Mossoró,RN,59603-150,-37.3521839,-5.188350700000001
,,,Atalaia,AL,57690-000,-36.0110756,-9.5105963
Rua Otávio Batista de Oliveira,,Amarante,São Gonçalo do Amarante,RN,59296-611,-35.307460799999994,-5.7803987999999995
Rua Três,,Jacarepaguá,Rio de Janeiro,RJ,22730-500,-43.42742979999999,-22.927920699999998
Rua Coronel Celso Pinheiro,,Abolição,Mossoró,RN,59614-510,-37.36328779999999,-5.1513862
Rua Dom Santino Coutinho,,Torre,João Pessoa,PB,58040-540,-34.86035469999999,-7.1300557
Rua Luiz Carlos Wanderlei,,Golandim,São Gonçalo do Amarante,RN,59295-829,-35.2797497,-5.7760031
Avenida Porto de Pedras,,Nova Parnamirim,Parnamirim,RN,59150-140,-35.211564,-5.870532499999999
Rua da Concórdia,,Parque de Exposições,Parnamirim,RN,59146-830,-35.267363,-5.895546299999999
Praça Vilma Maia,,Belo Horizonte,Mossoró,RN,59604-434,-37.363504999999996,-5.2068324
Rua José Pereira dos Santos,,Olho D'agua,São Gonçalo do Amarante,RN,59295-129,-35.301481700000004,-5.7673538
Rua Saturno,,Bela Parnamirim,Parnamirim,RN,59142-512,-35.2921016,-5.9324452
Rua Presidente Vargas,,Alto de São Manoel,Mossoró,RN,59628-270,-37.3287183,-5.2157119000000005
Praça Manoel Januário Cabral 284,,Centro,Lajes,RN,59535-970,-36.2426485,-5.6973422
Rua Ubaldo Fernandes Neto,,Presidente Costa e Silva,Mossoró,RN,59628-388,-37.324150200000005,-5.2096654000000004
Travessa Ulisses Guimarães,,Novo Amarante,São Gonçalo do Amarante,RN,59296-343,-35.2455685,-5.737674299999999
Rua Santa Efigênia,,Santa Terezinha,São Gonçalo do Amarante,RN,59291-174,-35.3310034,-5.7863896
Rua Flor do Campo,,Liberdade,Parnamirim,RN,59155-780,-35.2494741,-5.9305591999999985
Avenida Jaguaré,,Jaguaré,São Paulo,SP,05346-000,-46.740806899999995,-23.5515605
Rua Caminho de Tibau do Sul,,Cajupiranga,Parnamirim,RN,59156-340,-35.256332799999996,-5.9425431
Travessa Venezuela,,Passagem de Areia,Parnamirim,RN,59145-435,-35.281388,-5.9176975
,,,Ipixuna do Pará,PA,68637-000,-47.506327899999995,-2.560288
