logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Avenida Antoine de Saint' Exupéry,,Pitimbu,Natal,RN,59066-430,-35.2225512,-5.8599672
Avenida Antoine de Saint' Exupéry,,Candelária,Natal,RN,59066-842,-35.2225512,-5.8599672
Rua Antomar de Brito Freitas,,Candelária,Natal,RN,59064-590,-35.2139655,-5.8408088
Rua Antonina,,Potengi,Natal,RN,59124-120,-35.2456687,-5.749197199999999
Travessa Antonio Lourenço,,Ponta Negra,Natal,RN,59090-576,-35.1761092,-5.890245699999999
Alameda Antártica,,Candelária,Natal,RN,59064-746,-35.2133567,-5.8447026
Rua Antídio de Azevedo,,Lagoa Nova,Natal,RN,59056-190,-35.2088617,-5.8183446
Rua Antônia Dantas,,Nossa Senhora da Apresentação,Natal,RN,59114-259,-35.2772423,-5.734791
Rua Antônia Santana,,Nossa Senhora da Apresentação,Natal,RN,59114-266,-35.283185,-5.7318224
1ª Travessa Antônia de Morais,,Nossa Senhora da Apresentação,Natal,RN,59114-859,-35.2731239,-5.7369503
2ª Travessa Antônia de Morais,,Nossa Senhora da Apresentação,Natal,RN,59114-854,-35.2731239,-5.7369503
3ª Travessa Antônia de Morais,,Nossa Senhora da Apresentação,Natal,RN,59114-851,-35.2731239,-5.7369503
Rua Antônia de Morais,,Nossa Senhora da Apresentação,Natal,RN,59114-121,-35.275385,-5.7352599
Travessa Antônio Alvarez Barateiro,,Nossa Senhora de Nazaré,Natal,RN,59060-541,-35.2275281,-5.8214114
Rua Antônio Alves,,Lagoa Azul,Natal,RN,59139-370,-35.2704427,-5.7336762
Travessa Antônio Amaro Souza,,Nossa Senhora da Apresentação,Natal,RN,59114-053,-35.2676458,-5.7620898
Travessa Antônio Amaro da Silva,,Nossa Senhora da Apresentação,Natal,RN,59114-141,-35.2676458,-5.7620898
Travessa Antônio Amaro de Souza,,Nossa Senhora da Apresentação,Natal,RN,59114-134,-35.2654097,-5.7562472
Rua Antônio Baracho da Costa,,Lagoa Azul,Natal,RN,59139-545,-35.2735201,-5.726498599999999
Rua Antônio Barateiro Sobrinho,,Lagoa Nova,Natal,RN,59054-470,-35.222138,-5.814935500000001
Travessa Antônio Barbosa,,Nossa Senhora da Apresentação,Natal,RN,59114-169,-35.2676458,-5.7620898
Rua Antônio Barros Cavalcanti,,Capim Macio,Natal,RN,59078-260,-35.2048492,-5.844880499999999
1ª Travessa Antônio Basílio,,Quintas,Natal,RN,59050-202,-35.2340161,-5.804344299999999
2ª Travessa Antônio Basílio,,Quintas,Natal,RN,59050-203,-35.2340161,-5.804344299999999
3ª Travessa Antônio Basílio,,Quintas,Natal,RN,59050-204,-35.234021,-5.804361999999999
4ª Travessa Antônio Basílio,,Quintas,Natal,RN,59050-205,-35.2340211,-5.8043621
Avenida Antônio Basílio,3748,Lagoa Nova,Natal,RN,59056-285,-35.2031732,-5.816704
Avenida Antônio Basílio,3126,Lagoa Nova,Natal,RN,59056-005,-35.2085771,-5.8146688
Avenida Antônio Basílio,2554,Lagoa Nova,Natal,RN,59054-735,-35.2135174,-5.812854
Avenida Antônio Basílio,1028,Dix-Sept Rosado,Natal,RN,59052-465,-35.2262597,-5.8081084
Avenida Antônio Basílio,280,Quintas,Natal,RN,59050-005,-35.2328169,-5.80586
Avenida Antônio Basílio,1033,Dix-Sept Rosado,Natal,RN,59052-475,-35.2261343,-5.8079507
Avenida Antônio Basílio,1915,Lagoa Nova,Natal,RN,59054-605,-35.218646,-5.8104835
Avenida Antônio Basílio,2567,Lagoa Nova,Natal,RN,59054-725,-35.2127109,-5.8128779
Avenida Antônio Basílio,3177,Lagoa Nova,Natal,RN,59056-015,-35.2077919,-5.8144721
Avenida Antônio Basílio,3767,Lagoa Nova,Natal,RN,59056-275,-35.202936,-5.816310800000001
Avenida Antônio Basílio,4071,Nova Descoberta,Natal,RN,59056-425,-35.2005103,-5.817397499999999
Avenida Antônio Basílio,479,Quintas,Natal,RN,59050-000,-35.2309,-5.806107799999999
Avenida Antônio Basílio,388,Bom Pastor,Natal,RN,59052-000,-35.2318479,-5.8061432
Avenida Antônio Basílio,1914,Lagoa Nova,Natal,RN,59054-380,-35.2188181,-5.8109818
Avenida Antônio Basílio 3006,,Lagoa Nova,Natal,RN,59056-901,-35.2097697,-5.8145092
Avenida Antônio Basílio,4084,Nova Descoberta,Natal,RN,59056-500,-35.2003657,-5.8177457
Travessa Antônio Basílio,,Dix-Sept Rosado,Natal,RN,59052-477,-35.2164236,-5.811637500000001
Travessa Antônio Basílio,,Lagoa Nova,Natal,RN,59056-385,-35.2146873,-5.8136557
Rua Antônio Batista de Araújo,,Lagoa Azul,Natal,RN,59139-520,-35.2724889,-5.729184
Rua Antônio Carlos,,Lagoa Nova,Natal,RN,59075-610,-35.222138,-5.814935500000001
Rua Antônio Carolino,,Felipe Camarão,Natal,RN,59074-330,-35.2620414,-5.8267276
Rua Antônio Carolino,,Guarapes,Natal,RN,59074-578,-35.2620414,-5.8267276
Rua Antônio Cesáreo da Costa,,Ponta Negra,Natal,RN,59090-303,-35.1696713,-5.8931187
Rua Antônio China,,Lagoa Seca,Natal,RN,59022-220,-35.2075432,-5.8074349
Travessa Antônio Costa,,Nossa Senhora da Apresentação,Natal,RN,59114-059,-35.2676458,-5.7620898
Rua Antônio Elias de França Neto,,Lagoa Nova,Natal,RN,59064-170,-35.2244019,-5.8249846
Rua Antônio Farache,,Capim Macio,Natal,RN,59082-110,-35.1994623,-5.861203799999999
Rua Antônio Fausto de Oliveira,,Lagoa Azul,Natal,RN,59139-535,-35.2732133,-5.7277852
Rua Antônio Franco de Lima,,Potengi,Natal,RN,59125-115,-35.2396726,-5.751144699999999
Rua Antônio Freire de Lemos,,Planalto,Natal,RN,59073-180,-35.2457836,-5.8440064
2ª Travessa Antônio Félix,,Mãe Luiza,Natal,RN,59014-216,-35.1913251,-5.789042299999999
Rua Antônio Félix,,Mãe Luiza,Natal,RN,59014-210,-35.1909772,-5.7891664
Travessa Antônio Félix,,Mãe Luiza,Natal,RN,59014-215,-35.1914638,-5.788035
Rua Antônio Galdino,,Igapó,Natal,RN,59104-080,-35.2527177,-5.7727694
Rua Antônio Glicério,,Lagoa Seca,Natal,RN,59032-080,-35.2139834,-5.808576
Vila Antônio Glicério,,Alecrim,Natal,RN,59032-085,-35.2139834,-5.808576
Rua Antônio Gomes,,Igapó,Natal,RN,59104-272,-35.261693,-5.768473999999999
Rua Antônio Gonçalves,,Alecrim,Natal,RN,59037-090,-35.22509,-5.7981121
Rua Antônio Jorge,,Nossa Senhora da Apresentação,Natal,RN,59114-112,-35.2722682,-5.7569805
Rua Antônio José Sampaio,,Pajuçara,Natal,RN,59122-376,-35.2377256,-5.7512846
Rua Antônio Justino de Medeiros,,Neópolis,Natal,RN,59086-320,-35.210146,-5.8662572
Rua Antônio Lisboa,,Nossa Senhora da Apresentação,Natal,RN,59114-251,-35.2741688,-5.7435313
Rua Antônio Lourenço,,Ponta Negra,Natal,RN,59090-577,-35.1762158,-5.8893765
Rua Antônio Madruga,,Capim Macio,Natal,RN,59082-120,-35.199759,-5.8632294
Rua Antônio Maia,,Lagoa Seca,Natal,RN,59032-180,-35.2132392,-5.8075888
Rua Antônio Martins,,Nossa Senhora de Nazaré,Natal,RN,59062-050,-35.2352087,-5.812620799999999
Rua Antônio Melo,,Barro Vermelho,Natal,RN,59030-470,-35.208961,-5.7979008
Rua Antônio Mor,,Ponta Negra,Natal,RN,59090-330,-35.1713232,-5.8857821
Travessa Antônio Paulo,,Igapó,Natal,RN,59104-308,-35.2674318,-5.7648784
Rua Antônio Pegado,,Cidade Alta,Natal,RN,59025-570,-35.2102487,-5.7869513
Praça Antônio Pereira,,Lagoa Nova,Natal,RN,59062-660,-35.2105888,-5.8359939
Rua Antônio Pereira,,Lagoa Azul,Natal,RN,59139-528,-35.2704427,-5.7336762
Rua Antônio Pinheiro,,Dix-Sept Rosado,Natal,RN,59052-150,-35.2339025,-5.8106787
Travessa Antônio Pinheiro,,Dix-Sept Rosado,Natal,RN,59052-151,-35.2339025,-5.8106787
Rua Antônio Pires,,Redinha,Natal,RN,59122-406,-35.2352993,-5.7551955
Rua Antônio Prado,,Cidade da Esperança,Natal,RN,59071-440,-35.2405342,-5.8219818
Rua Antônio Queiroz de Melo,,Capim Macio,Natal,RN,59078-290,-35.2071691,-5.8469206
Rua Antônio Ribeiro de Andrade,,Neópolis,Natal,RN,59086-580,-35.2109043,-5.8645814
Rua Antônio Rodrigues Filho,,Neópolis,Natal,RN,59086-025,-35.2090318,-5.862667
Rua Antônio Santa Cruz,,Areia Preta,Natal,RN,59014-640,-35.1929214,-5.7843728
Rua Antônio Torquato,,Felipe Camarão,Natal,RN,59074-556,-35.2620414,-5.8267276
Rua Antônio Torquato,,Guarapes,Natal,RN,59074-857,-35.2620414,-5.8267276
Travessa Antônio Torquato,,Guarapes,Natal,RN,59074-859,-35.2611852,-5.840662699999999
Rua Antônio Valério dos Santos,,Lagoa Azul,Natal,RN,59129-482,-35.2653411,-5.7431071
Rua Antônio Viana,,Nossa Senhora da Apresentação,Natal,RN,59114-050,-35.26686189999999,-5.7623419
Rua Antônio Viana,,Dix-Sept Rosado,Natal,RN,59054-240,-35.26686189999999,-5.7623419
Travessa Antônio Viana,,Dix-Sept Rosado,Natal,RN,59054-245,-35.2229423,-5.807532500000001
Vila Antônio Viana,,Nossa Senhora da Apresentação,Natal,RN,59114-055,-35.26686189999999,-5.7623419
Rua Antônio de Albuquerque,,Tirol,Natal,RN,59022-030,-35.2059265,-5.7936815
Rua Antônio de Almeida,,Pajuçara,Natal,RN,59131-440,-35.2343827,-5.8126549
Rua Antônio de Almeida,,Nossa Senhora de Nazaré,Natal,RN,59062-780,-35.2343827,-5.8126549
Rua Antônio de Nana,,Ponta Negra,Natal,RN,59090-590,-35.174255,-5.888733999999999
Rua Anum,,Guarapes,Natal,RN,59074-886,-35.2752715,-5.8313139
Rua Anápolis,,Potengi,Natal,RN,59124-690,-35.2474305,-5.7474931
Travessa Anápolis,,Planalto,Natal,RN,59073-126,-35.2519968,-5.852400400000001
Rua Aníbal Correia,,Candelária,Natal,RN,59064-340,-35.2215276,-5.829966199999999
Rua Aníbal Correia,,Lagoa Nova,Natal,RN,59064-362,-35.2215276,-5.829966199999999
Rua Aníbal Leite Ribeiro,,Salinas,Natal,RN,59107-005,-35.2213726,-5.8295393
Rua Anísio de Souza,,Candelária,Natal,RN,59064-330,-35.2229018,-5.8294063
Rua Anísio de Souza,,Lagoa Nova,Natal,RN,59064-364,-35.2227505,-5.8290038
Rua Aparecida Bem Vindo,,Ponta Negra,Natal,RN,59090-270,-35.1667178,-5.889041199999999
Vila Aparecida,,Bom Pastor,Natal,RN,59050-230,-45.23166519999999,-22.8469023
Vila Aparecida,,Lagoa Seca,Natal,RN,59020-015,-45.23166519999999,-22.8469023
Vila Aparecida,,Quintas,Natal,RN,59035-251,-35.2234916,-5.8062032
Vila Aparecida,,Alecrim,Natal,RN,59040-261,-45.23166519999999,-22.8469023
Vila Aparecida,,Ponta Negra,Natal,RN,59090-271,-35.1752557,-5.8780947
Conjunto Apern,,Igapó,Natal,RN,59104-255,-35.2664651,-5.7657269
Avenida Apipucos,,Nordeste,Natal,RN,59042-610,-35.2456687,-5.7964999
Rua Apiúna,,Potengi,Natal,RN,59124-600,-35.2490179,-5.7417551
Rua Apocalipse,,Neópolis,Natal,RN,59088-112,-35.2034716,-5.878329900000001
Rua Apodi,301,Cidade Alta,Natal,RN,59025-170,-35.2051384,-5.7896519
Rua Apodi,303,Tirol,Natal,RN,59020-130,-35.2051303,-5.789655
Vila Apodi,,Quintas,Natal,RN,59050-091,-35.2234916,-5.8062032
Travessa Apolo XV,,Planalto,Natal,RN,59073-700,-35.2285065,-5.8121806
Rua Apolônio Félix,,Pajuçara,Natal,RN,59123-614,-35.2475178,-5.736835699999999
Rua Apolônio de Souza,,Lagoa Nova,Natal,RN,59076-440,-35.2049169,-5.8312113
Rua Aprígio Alves,,Areia Preta,Natal,RN,59014-050,-35.1933533,-5.7848828
Travessa Aprígio Alves,,Areia Preta,Natal,RN,59014-055,-35.1933533,-5.7848828
1ª Travessa Apucarana,,Potengi,Natal,RN,59124-001,-35.2511233,-5.7448489
2ª Travessa Apucarana,,Potengi,Natal,RN,59124-002,-35.25086,-5.744816399999999
3ª Travessa Apucarana,,Potengi,Natal,RN,59124-003,-35.2482563,-5.7482237
4ª Travessa Apucarana,,Potengi,Natal,RN,59124-004,-35.2511233,-5.7448489
5ª Travessa Apucarana,,Potengi,Natal,RN,59124-005,-35.2497761,-5.7471825
6ª Travessa Apucarana,,Potengi,Natal,RN,59124-006,-35.2486727,-5.7485529
Avenida Apucarana,,Potengi,Natal,RN,59124-000,-35.2507337,-5.744687799999999
Rua Apucarana,,Potengi,Natal,RN,59129-250,-35.245978,-5.752261600000001
Rua Apóstolo André,,Lagoa Azul,Natal,RN,59139-790,-35.26351289999999,-5.7223333
Rua Apóstolo Felipe,,Lagoa Azul,Natal,RN,59139-810,-35.263157,-5.72289
Rua Apóstolo Paulo,,Lagoa Azul,Natal,RN,59138-622,-35.2612169,-5.7256694
Rua Apóstolo Pedro,,Lagoa Azul,Natal,RN,59139-780,-35.2638459,-5.722351
Rua Apóstolo Simão,,Lagoa Azul,Natal,RN,59139-840,-35.2622317,-5.7228466
Rua Apóstolo Tadeu,,Lagoa Azul,Natal,RN,59139-830,-35.2624992,-5.7227301
Rua Apóstolo Tiago,,Lagoa Azul,Natal,RN,59139-800,-35.2634511,-5.7228255
Rua Apóstolo Tomé,,Lagoa Azul,Natal,RN,59139-820,-35.2627169,-5.7225377
Travessa Aquarela,,Nossa Senhora da Apresentação,Natal,RN,59115-702,-35.2625001,-5.7468508
Rua Aquidauana,,Neópolis,Natal,RN,59080-440,-35.2113187,-5.8567519
Travessa Aquidauana,,Neópolis,Natal,RN,59080-441,-35.2113187,-5.8567519
Travessa Aquiles,,Nossa Senhora da Apresentação,Natal,RN,59114-168,-35.2712083,-5.7531108
Rua Aquinópolis,,Pajuçara,Natal,RN,59132-630,-35.2446696,-5.7334841
Rua Aquiraz,,Potengi,Natal,RN,59108-140,-35.2621095,-5.7636597
Rua Arabaiana,,Ponta Negra,Natal,RN,59090-360,-35.176805,-5.8786644
Rua Arabutan,,Felipe Camarão,Natal,RN,59072-225,-35.2455643,-5.8302002
Rua Arabutã,,Pitimbu,Natal,RN,59068-580,-35.2399038,-5.853148399999999
Avenida Aracaju,,Igapó,Natal,RN,59104-180,-35.2528929,-5.7701231
1ª Travessa Aracajú,,Igapó,Natal,RN,59104-184,-35.251872,-5.770207
2ª Travessa Aracajú,,Igapó,Natal,RN,59104-186,-35.2518424,-5.770085
3ª Travessa Aracajú,,Igapó,Natal,RN,59104-188,-35.2519138,-5.7700651
Travessa Aracajú,,Igapó,Natal,RN,59104-182,-35.2519185,-5.770085799999999
Vila Aracam,,Nordeste,Natal,RN,59040-045,-35.200916,-5.7792569
Vila Aracan II,,Alecrim,Natal,RN,59040-047,-35.2175944,-5.7978694
Rua Aracati,,Ponta Negra,Natal,RN,59090-030,-35.2404648,-5.8274845
Rua Aracati,,Cidade da Esperança,Natal,RN,59071-020,-35.2404648,-5.8274845
Rua Aracati,,Potengi,Natal,RN,59112-120,-35.2610655,-5.7575568
Travessa Aracati,,Lagoa Azul,Natal,RN,59129-758,-35.2610655,-5.7575568
Rua Aracitaba,,Neópolis,Natal,RN,59084-080,-35.1974664,-5.8691672
Vila Aracy,,Alecrim,Natal,RN,59037-042,-35.2175944,-5.7978694
Rua Aracy de Almeida,,Pajuçara,Natal,RN,59132-710,-35.2394561,-5.734971
Travessa Aracê,,Neópolis,Natal,RN,59088-522,-35.20673,-5.862614000000001
Rua Aragoiana,,Bom Pastor,Natal,RN,59060-738,-35.2429333,-5.807496899999999
Rua Araguaia,,Neópolis,Natal,RN,59080-420,-35.2104556,-5.8570176
Rua Araguaia,,Redinha,Natal,RN,59122-150,-35.2070911,-5.7422378
Rua Araguaina,,Planalto,Natal,RN,59073-310,-35.2703449,-5.8530267
Rua Araguaina,,Guarapes,Natal,RN,59074-872,-35.2780154,-5.8412184
Rua Araguari,,Dix-Sept Rosado,Natal,RN,59054-020,-35.2236225,-5.8075568
Rua Araguari,,Pajuçara,Natal,RN,59131-250,-35.2453195,-5.726266
Rua Araguari,,Potengi,Natal,RN,59110-390,-35.2236225,-5.8075568
Travessa Araguari,,Dix-Sept Rosado,Natal,RN,59054-025,-35.2232022,-5.808329899999999
Rua Araguaçu,,Nordeste,Natal,RN,59042-480,-35.2437973,-5.793659
Rua Aranaú,,Pitimbu,Natal,RN,59068-750,-35.2393173,-5.8514785
Rua Arapiraca,,Neópolis,Natal,RN,59086-210,-35.2071375,-5.863614399999999
Rua Arapoema,,Pitimbu,Natal,RN,59069-640,-49.0641338,-7.655034499999999
Rua Araponga,,Neópolis,Natal,RN,59084-090,-35.197928,-5.8696662
Rua Arapoti,,Potengi,Natal,RN,59129-440,-35.2544577,-5.739446999999999
Rua Araputanga,,Nossa Senhora da Apresentação,Natal,RN,59114-123,-35.2754108,-5.730926699999999
Rua Arapuã,,Nordeste,Natal,RN,59042-430,-35.2462682,-5.7951507
Rua Araquacema,,Pitimbu,Natal,RN,59069-610,-35.2356431,-5.8521998
Rua Ararai,,Nordeste,Natal,RN,59042-440,-35.2467098,-5.7949915
Rua Araranguai,,Potengi,Natal,RN,59110-340,-35.2520362,-5.7404302
Rua Araranguá,,Potengi,Natal,RN,59110-660,-35.2520362,-5.7404302
Rua Araraquara,,Lagoa Azul,Natal,RN,59136-350,-35.2517072,-5.7243949
Rua Araras,,Nordeste,Natal,RN,59042-435,-35.2393127,-5.8624192
Rua Araripe,,Potengi,Natal,RN,59108-290,-35.2600532,-5.7615567
Praça Araruama,,Potengi,Natal,RN,59129-450,-35.2553588,-5.7405073
Rua Aratu,,Potengi,Natal,RN,59124-700,-35.2471874,-5.7479836
Rua Araucária,,Potengi,Natal,RN,59124-330,-35.2519357,-5.7410337
Rua Araxá,,Neópolis,Natal,RN,59084-070,-35.1986391,-5.8695789
Rua Araçatuba,,Potengi,Natal,RN,59129-590,-35.2604981,-5.7454217
Rua Araçuaí,,Potengi,Natal,RN,59124-640,-35.2496507,-5.7396198
Rua Araçá,,Nordeste,Natal,RN,59042-420,-35.24585130000001,-5.795330499999999
Travessa Araçá,,Nordeste,Natal,RN,59042-422,-35.2460597,-5.7952404
Rua Arco-íris,,Guarapes,Natal,RN,59074-584,-35.2621409,-5.8242444
Rua Arco-íris,,Felipe Camarão,Natal,RN,59074-310,-35.2618375,-5.8240256
Rua Areia Branca,,Ponta Negra,Natal,RN,59090-280,-35.1682725,-5.8907009
Rua Areia Branca,,Cidade da Esperança,Natal,RN,59071-170,-35.2401632,-5.8252136
Travessa Areia Branca,,Santos Reis,Natal,RN,59010-336,-35.19825,-5.7734403
Travessa Areia Branca,,Cidade da Esperança,Natal,RN,59071-172,-35.2401632,-5.8252136
Travessa Areia Branca,,Rocas,Natal,RN,59010-335,-35.19825,-5.7734403
Rua Areia Dourada,,Ponta Negra,Natal,RN,59092-513,-35.182313,-5.891857900000001
Rua Areias,,Cidade da Esperança,Natal,RN,59070-260,-35.23626369999999,-5.8230962
Rua Arenápolis,,Pajuçara,Natal,RN,59131-340,-35.2454855,-5.7245697
Rua Arenópolis,,Ponta Negra,Natal,RN,59091-160,-35.199428,-5.880251599999999
Travessa Argentina,,Ribeira,Natal,RN,59012-255,-35.2062943,-5.7779097
Travessa Argélia,,Redinha,Natal,RN,59122-228,-35.2169908,-5.742964
Travessa Ari Barroso,,Nossa Senhora de Nazaré,Natal,RN,59062-265,-35.2325516,-5.8154314
Rua Aristides Lobo,,Lagoa Seca,Natal,RN,59022-210,-35.2071183,-5.807585
Rua Aristides Porpino Filho,,Ponta Negra,Natal,RN,59090-720,-35.1770564,-5.882657
Praça Aristófanes Fernandes,,Petrópolis,Natal,RN,59012-335,-35.1953675,-5.7843978
Rua Aristófanes Fernandes,,Bom Pastor,Natal,RN,59050-240,-35.2368995,-5.806774799999999
Rua Aristófanes Fernandes,,Quintas,Natal,RN,59050-093,-35.2368995,-5.806774799999999
Travessa Aristófanes Fernandes,,Quintas,Natal,RN,59050-241,-35.2367412,-5.8062602
Vila Aristófanes Fernandes,,Quintas,Natal,RN,59050-245,-35.2367412,-5.8062602
Travessa Arizona,,Nossa Senhora da Apresentação,Natal,RN,59114-057,-35.26763529999999,-5.7631841
Rua Arlindo Araripe,,Ponta Negra,Natal,RN,59090-487,-35.1716985,-5.8858017
Rua Arlindo Farias,,Candelária,Natal,RN,59065-730,-35.1716985,-5.8858017
Rua Arlindo Gomes de Paiva,,Lagoa Azul,Natal,RN,59139-564,-35.2570987,-5.7400044
Rua Arnaldo Neves da Silva,,Neópolis,Natal,RN,59080-460,-35.2113877,-5.858471499999999
Travessa Arnaldo Perez,,Lagoa Azul,Natal,RN,59129-803,-35.2604535,-5.736341599999999
Vila Arnoud Ribeiro,,Lagoa Nova,Natal,RN,59054-395,-35.2212231,-5.8106062
Rua Arquiteto Elias Salém da Silva,,Capim Macio,Natal,RN,59082-321,-35.1864528,-5.8675643
Rua Arquiteto Expedito Mesquita Oliveira Lopes Júnior,,Ponta Negra,Natal,RN,59092-470,-35.2515216,-5.9470591
Rua Arrebol,,Redinha,Natal,RN,59122-025,-35.2344937,-5.7540757
Rua Arroio Chuí,,Potengi,Natal,RN,59129-160,-35.2541398,-5.742031400000001
Alameda Arruda Câmara,,Tirol,Natal,RN,59014-550,-122.2821855,37.7798721
Vila Arruda,,Alecrim,Natal,RN,59040-046,-35.2411936,-5.808005899999999
Vila Arruda,,Lagoa Seca,Natal,RN,59031-130,-35.2411936,-5.808005899999999
Vila Arruda,,Bom Pastor,Natal,RN,59060-071,-35.2411936,-5.808005899999999
Travessa Artemis,,Nossa Senhora da Apresentação,Natal,RN,59115-518,-35.2757906,-5.7531428
Rua Artesão Dary Miranda,,Nossa Senhora da Apresentação,Natal,RN,59115-570,-35.2825927,-5.7451659
Rua Artesão Farias,,Lagoa Azul,Natal,RN,59129-740,-35.2605416,-5.7377077
Rua Artur Medeiros de Lima,,Pajuçara,Natal,RN,59133-278,-35.23439140000001,-5.736653599999999
Rua Ary Barroso,,Nossa Senhora de Nazaré,Natal,RN,59062-260,-35.2323081,-5.8148076
Rua Ary Barroso,,Mãe Luiza,Natal,RN,59014-350,-35.1883895,-5.793753499999999
Rua Ary Parreiras,,Alecrim,Natal,RN,59040-220,-35.2194297,-5.7933577
Travessa Ary Parreiras,,Alecrim,Natal,RN,59040-226,-35.2172624,-5.7921663
Vila Ary Parreiras,,Alecrim,Natal,RN,59040-225,-35.2194445,-5.799538399999999
Rua Asa-Branca,,Guarapes,Natal,RN,59074-884,-35.2590529,-5.841806699999999
Rua Ascenso Ferreira,,Candelária,Natal,RN,59064-530,-35.2133646,-5.837859400000001
Rua Aspirante Mega,,Tirol,Natal,RN,59015-240,-35.1966081,-5.8095137
Rua Assad Salha,,Lagoa Nova,Natal,RN,59062-610,-35.223921,-5.8192629
Rua Assaré,,Potengi,Natal,RN,59108-030,-35.2574744,-5.765761299999999
Rua Assis Brasil,,Quintas,Natal,RN,59042-050,-35.2373528,-5.7984772
Praça Assis Chateaubriand,,Tirol,Natal,RN,59015-510,-35.2011079,-5.8034577
Travessa Assis,,Alecrim,Natal,RN,59030-005,-35.2130649,-5.795693099999999
Rua Assunção,,Felipe Camarão,Natal,RN,59072-070,-35.2462311,-5.8224927
Vila Assunção,,Alecrim,Natal,RN,59031-605,-35.8,-5.516667
Rua Astor dos Santos Dantas,,Nossa Senhora da Apresentação,Natal,RN,59114-130,-35.2632716,-5.7506029
Rua Astrogildo Segundo,,Lagoa Nova,Natal,RN,59054-450,-35.2224147,-5.8148369
Rua Atalaia,,Neópolis,Natal,RN,59086-130,-35.2061621,-5.864223099999999
Rua Atalaia,,Mãe Luiza,Natal,RN,59014-190,-35.1891982,-5.7909646
Rua Atalaia,,Potengi,Natal,RN,59112-510,-35.2595489,-5.7487873
Travessa Atalaia,,Mãe Luiza,Natal,RN,59014-195,-35.1891982,-5.7909646
Rua Ataulfo Alves,,Candelária,Natal,RN,59064-570,-35.2138477,-5.8386073
Rua Ateira,,Nossa Senhora da Apresentação,Natal,RN,59115-300,-35.2428671,-5.758749
Rua Ateira,,Potengi,Natal,RN,59120-720,-35.2428671,-5.758749
Travessa Atenas,,Nossa Senhora da Apresentação,Natal,RN,59114-407,-35.2684016,-5.757572
Rua Atibaia,,Lagoa Azul,Natal,RN,59135-590,-35.2514074,-5.7280729
Rua Atlético Norte,,Nossa Senhora da Apresentação,Natal,RN,59114-285,-35.2625001,-5.7468508
Rua Atol das Rocas,,Potengi,Natal,RN,59129-000,-35.2546328,-5.7456038
Rua Atol de São Pedro,,Potengi,Natal,RN,59129-030,-35.2577631,-5.745178000000001
Rua Augusto Alves,,Mãe Luiza,Natal,RN,59014-290,-35.1910973,-5.7918162
Rua Augusto Calheiros,,Bom Pastor,Natal,RN,59052-070,-35.2354162,-5.809752800000001
Rua Augusto Calheiros,,Cidade Nova,Natal,RN,59072-700,-35.2413596,-5.8323921
Rua Augusto Dourado,,Planalto,Natal,RN,59073-106,-35.2596539,-5.8540402
Praça Augusto Leite,,Barro Vermelho,Natal,RN,59020-380,-35.2036681,-5.7997197
Travessa Augusto Leite,,Barro Vermelho,Natal,RN,59020-370,-35.2037145,-5.799373999999999
Rua Augusto Leopoldo,,Quintas,Natal,RN,59050-030,-35.2358633,-5.8024068
Travessa Augusto Leopoldo,,Quintas,Natal,RN,59050-031,-35.2358633,-5.8024068
Rua Augusto Monteiro,,Alecrim,Natal,RN,59037-340,-35.2259313,-5.8041952
Travessa Augusto Pereira,,Tirol,Natal,RN,59014-618,-35.2037145,-5.799373999999999
Rua Augusto Severo Neto,,Ponta Negra,Natal,RN,59090-182,-35.1740686,-5.8838801
Praça Augusto Severo,,Ribeira,Natal,RN,59012-380,-35.2058932,-5.7801326
Rua Augusto Severo,,Cidade da Esperança,Natal,RN,59071-260,-35.2379798,-5.824347500000001
Rua Augusto dos Anjos,,Nossa Senhora da Apresentação,Natal,RN,59114-206,-35.2837574,-5.734068199999999
